BALANCES m:95
BALANCES m:95 w:25
BALANCES e:54 m:95 w:25
BALANCES e:54 m:95 o:45 w:25
BALANCES e:54 h:26 m:95 o:45 w:25
BALANCES e:54 h:26 m:95 o:112 w:25
BALANCES e:54 g:46 h:26 m:95 o:112 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 v:2 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 v:2 w:14 y:11
BALANCES e:44 g:46 h:26 m:95 o:156 v:2 w:14 y:11
BALANCES e:44 g:46 h:3 m:95 o:179 v:2 w:14 y:11
BALANCES e:44 g:46 h:3 m:95 o:179 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:95 o:179 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:95 o:179 p:40 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:27 o:179 p:40 s:70 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:3 m:27 o:179 p:40 s:70 t:61 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:18 m:27 o:179 p:25 s:70 t:61 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:9 m:27 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:28 e:44 g:46 h:9 m:27 n:42 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:3 e:44 g:46 h:9 j:25 m:27 n:42 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:3 e:44 f:8 g:46 h:9 j:25 m:27 n:42 o:171 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:3 e:44 f:8 g:46 h:6 j:25 m:27 n:42 o:171 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:3 e:20 f:8 g:46 h:6 j:25 m:27 n:42 o:195 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:27 n:42 o:195 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:42 o:195 p:26 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:42 o:195 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:5 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:40 o:195 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:5 b:8 e:20 f:8 g:46 h:6 j:20 l:34 m:26 n:40 o:161 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 l:34 m:26 n:40 o:163 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:20 f:8 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:72 f:8 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:8 b:8 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:16 b:8 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 u:3 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:35 s:70 t:61 u:4 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:26 q:35 s:70 t:61 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:26 q:35 s:70 t:146 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:74 q:35 s:70 t:146 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:74 q:35 s:70 t:146 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:35 s:70 t:146 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:38 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:29 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:18 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:65 o:295 p:74 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:5 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:5 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:130
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:868 i:558 j:1736 k:317 l:789 m:822 n:506 o:512 p:561 q:514 r:1076 s:334 t:315 u:482 v:459 w:489 x:412 y:908 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:868 i:558 j:1736 k:317 l:790 m:822 n:506 o:512 p:561 q:514 r:1076 s:334 t:315 u:482 v:459 w:489 x:412 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:868 i:558 j:1736 k:317 l:790 m:822 n:506 o:512 p:571 q:514 r:1076 s:334 t:315 u:482 v:459 w:489 x:412 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:869 i:558 j:1736 k:317 l:790 m:822 n:506 o:512 p:571 q:513 r:1076 s:334 t:315 u:482 v:459 w:489 x:412 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:869 i:558 j:1736 k:317 l:790 m:822 n:506 o:512 p:571 q:513 r:1076 s:334 t:320 u:482 v:459 w:489 x:407 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:869 i:558 j:1731 k:322 l:790 m:822 n:506 o:512 p:571 q:513 r:1076 s:334 t:320 u:482 v:459 w:489 x:407 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:869 i:558 j:1731 k:304 l:790 m:822 n:506 o:512 p:571 q:513 r:1076 s:334 t:320 u:482 v:459 w:489 x:425 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:869 i:558 j:1731 k:304 l:802 m:822 n:506 o:512 p:571 q:501 r:1076 s:334 t:320 u:482 v:459 w:489 x:425 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:869 i:558 j:1731 k:304 l:802 m:822 n:506 o:512 p:571 q:501 r:1076 s:354 t:300 u:482 v:459 w:489 x:425 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:869 i:546 j:1731 k:304 l:802 m:822 n:506 o:524 p:571 q:501 r:1076 s:354 t:300 u:482 v:459 w:489 x:425 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:869 i:546 j:1731 k:302 l:802 m:822 n:508 o:524 p:571 q:501 r:1076 s:354 t:300 u:482 v:459 w:489 x:425 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:732 f:777 g:1518 h:868 i:546 j:1731 k:302 l:802 m:822 n:508 o:524 p:571 q:501 r:1076 s:354 t:301 u:482 v:459 w:489 x:425 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:723 f:777 g:1518 h:868 i:546 j:1731 k:302 l:802 m:822 n:508 o:524 p:571 q:501 r:1076 s:354 t:301 u:482 v:468 w:489 x:425 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:723 f:777 g:1518 h:868 i:546 j:1731 k:302 l:802 m:822 n:508 o:524 p:571 q:501 r:1076 s:354 t:301 u:482 v:476 w:489 x:425 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:723 f:777 g:1518 h:868 i:546 j:1731 k:302 l:802 m:822 n:508 o:524 p:571 q:477 r:1076 s:354 t:301 u:482 v:476 w:489 x:449 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:723 f:777 g:1518 h:607 i:546 j:1731 k:302 l:802 m:822 n:508 o:524 p:571 q:477 r:1076 s:354 t:301 u:482 v:737 w:489 x:449 y:907 z:534
BALANCES a:813 b:1219 c:663 d:640 e:723 f:777 g:1518 h:607 i:546 j:1731 k:302 l:762 m:822 n:508 o:524 p:611 q:477 r:1076 s:354 t:301 u:482 v:737 w:489 x:449 y:907 z:534
BALANCES a:813 b:1235 c:663 d:640 e:723 f:777 g:1518 h:607 i:546 j:1731 k:302 l:762 m:822 n:508 o:524 p:611 q:477 r:1076 s:354 t:301 u:482 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:663 d:640 e:723 f:777 g:1518 h:607 i:546 j:1737 k:302 l:762 m:822 n:508 o:524 p:611 q:477 r:1076 s:348 t:301 u:482 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:663 d:640 e:723 f:777 g:1518 h:607 i:546 j:1737 k:319 l:762 m:822 n:508 o:524 p:611 q:477 r:1076 s:348 t:301 u:482 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:663 d:640 e:723 f:777 g:1518 h:607 i:546 j:1787 k:319 l:762 m:822 n:508 o:524 p:611 q:427 r:1076 s:348 t:301 u:482 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:421 d:640 e:723 f:777 g:1518 h:849 i:546 j:1787 k:319 l:762 m:822 n:508 o:524 p:611 q:427 r:1076 s:348 t:301 u:482 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:421 d:640 e:723 f:777 g:1518 h:849 i:546 j:1787 k:319 l:762 m:822 n:508 o:524 p:611 q:427 r:1076 s:367 t:301 u:482 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:421 d:640 e:723 f:777 g:1518 h:849 i:546 j:1787 k:319 l:762 m:827 n:508 o:524 p:611 q:422 r:1076 s:367 t:301 u:482 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:421 d:640 e:723 f:777 g:1518 h:849 i:546 j:1787 k:319 l:762 m:827 n:508 o:575 p:611 q:422 r:1076 s:367 t:301 u:482 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:421 d:640 e:723 f:730 g:1518 h:849 i:546 j:1787 k:319 l:762 m:827 n:508 o:575 p:611 q:422 r:1076 s:367 t:301 u:529 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:421 d:640 e:723 f:730 g:1518 h:849 i:546 j:1787 k:319 l:762 m:827 n:508 o:613 p:611 q:384 r:1076 s:367 t:301 u:529 v:737 w:473 x:449 y:907 z:534
BALANCES a:813 b:1235 c:421 d:640 e:723 f:730 g:1518 h:849 i:546 j:1787 k:319 l:762 m:827 n:508 o:613 p:611 q:384 r:1035 s:367 t:301 u:529 v:737 w:473 x:449 y:948 z:534
BALANCES a:813 b:1235 c:421 d:640 e:723 f:730 g:1518 h:849 i:546 j:1787 k:315 l:762 m:827 n:508 o:613 p:611 q:384 r:1035 s:367 t:301 u:529 v:737 w:473 x:453 y:948 z:534
BALANCES a:813 b:1235 c:421 d:640 e:723 f:730 g:1518 h:849 i:546 j:1787 k:315 l:762 m:827 n:478 o:613 p:611 q:384 r:1035 s:367 t:301 u:529 v:737 w:473 x:453 y:978 z:534
BALANCES a:772 b:1276 c:421 d:640 e:723 f:730 g:1518 h:849 i:546 j:1787 k:315 l:762 m:827 n:478 o:613 p:611 q:384 r:1035 s:367 t:301 u:529 v:737 w:473 x:453 y:978 z:534
BALANCES a:772 b:1276 c:421 d:640 e:723 f:730 g:1425 h:849 i:546 j:1787 k:315 l:762 m:827 n:478 o:613 p:611 q:477 r:1035 s:367 t:301 u:529 v:737 w:473 x:453 y:978 z:534
BALANCES a:776 b:1276 c:421 d:640 e:723 f:730 g:1425 h:849 i:546 j:1787 k:315 l:758 m:827 n:478 o:613 p:611 q:477 r:1035 s:367 t:301 u:529 v:737 w:473 x:453 y:978 z:534
BALANCES a:776 b:1276 c:421 d:640 e:723 f:730 g:1425 h:689 i:546 j:1787 k:315 l:758 m:827 n:478 o:613 p:611 q:477 r:1035 s:527 t:301 u:529 v:737 w:473 x:453 y:978 z:534
BALANCES a:776 b:1276 c:421 d:640 e:723 f:730 g:1425 h:669 i:546 j:1787 k:315 l:758 m:827 n:478 o:613 p:631 q:477 r:1035 s:527 t:301 u:529 v:737 w:473 x:453 y:978 z:534
BALANCES a:776 b:1276 c:421 d:640 e:723 f:730 g:1425 h:669 i:546 j:1753 k:315 l:758 m:827 n:512 o:613 p:631 q:477 r:1035 s:527 t:301 u:529 v:737 w:473 x:453 y:978 z:534
BALANCES a:776 b:1276 c:421 d:640 e:723 f:730 g:1425 h:669 i:546 j:1753 k:315 l:758 m:827 n:512 o:613 p:631 q:477 r:1035 s:527 t:301 u:529 v:737 w:473 x:453 y:978 z:631
BALANCES a:776 b:1276 c:421 d:640 e:723 f:730 g:1520 h:669 i:546 j:1753 k:315 l:758 m:827 n:512 o:613 p:631 q:382 r:1035 s:527 t:301 u:529 v:737 w:473 x:453 y:978 z:631
BALANCES a:776 b:1143 c:421 d:640 e:723 f:730 g:1520 h:669 i:546 j:1753 k:315 l:758 m:827 n:512 o:613 p:631 q:382 r:1035 s:527 t:434 u:529 v:737 w:473 x:453 y:978 z:631
BALANCES a:776 b:1143 c:421 d:640 e:723 f:730 g:1520 h:669 i:546 j:1753 k:315 l:758 m:895 n:512 o:613 p:631 q:382 r:1035 s:459 t:434 u:529 v:737 w:473 x:453 y:978 z:631
BALANCES a:776 b:1141 c:421 d:640 e:723 f:730 g:1520 h:671 i:546 j:1753 k:315 l:758 m:895 n:512 o:613 p:631 q:382 r:1035 s:459 t:434 u:529 v:737 w:473 x:453 y:978 z:631
BALANCES a:776 b:1141 c:421 d:640 e:723 f:730 g:1520 h:671 i:546 j:1753 k:315 l:758 m:895 n:512 o:615 p:631 q:380 r:1035 s:459 t:434 u:529 v:737 w:473 x:453 y:978 z:631
BALANCES a:776 b:1141 c:421 d:640 e:723 f:730 g:1520 h:671 i:514 j:1785 k:315 l:758 m:895 n:512 o:615 p:631 q:380 r:1035 s:459 t:434 u:529 v:737 w:473 x:453 y:978 z:631
BALANCES a:776 b:1141 c:421 d:640 e:723 f:730 g:1469 h:671 i:514 j:1785 k:315 l:758 m:895 n:512 o:615 p:631 q:380 r:1035 s:459 t:434 u:529 v:737 w:473 x:504 y:978 z:631
BALANCES a:776 b:1141 c:421 d:640 e:723 f:730 g:1469 h:671 i:514 j:1785 k:315 l:758 m:895 n:512 o:615 p:631 q:380 r:971 s:459 t:434 u:593 v:737 w:473 x:504 y:978 z:631
BALANCES a:776 b:1141 c:421 d:640 e:723 f:730 g:1469 h:671 i:514 j:1791 k:315 l:758 m:895 n:512 o:615 p:631 q:380 r:971 s:459 t:434 u:593 v:737 w:473 x:498 y:978 z:631
BALANCES a:776 b:1141 c:423 d:640 e:723 f:730 g:1469 h:671 i:514 j:1791 k:315 l:758 m:895 n:512 o:615 p:631 q:380 r:971 s:459 t:432 u:593 v:737 w:473 x:498 y:978 z:631
BALANCES a:776 b:1141 c:423 d:640 e:723 f:738 g:1469 h:671 i:514 j:1791 k:315 l:758 m:895 n:512 o:607 p:631 q:380 r:971 s:459 t:432 u:593 v:737 w:473 x:498 y:978 z:631
BALANCES a:776 b:1141 c:423 d:640 e:723 f:738 g:1469 h:671 i:511 j:1791 k:315 l:758 m:895 n:512 o:607 p:631 q:380 r:971 s:459 t:432 u:596 v:737 w:473 x:498 y:978 z:631
BALANCES a:776 b:1141 c:423 d:640 e:723 f:738 g:1468 h:671 i:511 j:1791 k:315 l:758 m:895 n:512 o:607 p:631 q:380 r:971 s:459 t:432 u:596 v:737 w:473 x:498 y:978 z:632
BALANCES a:776 b:1141 c:423 d:759 e:723 f:738 g:1468 h:671 i:511 j:1791 k:315 l:639 m:895 n:512 o:607 p:631 q:380 r:971 s:459 t:432 u:596 v:737 w:473 x:498 y:978 z:632
BALANCES a:776 b:1141 c:414 d:759 e:723 f:738 g:1468 h:671 i:511 j:1791 k:315 l:639 m:895 n:512 o:607 p:631 q:380 r:971 s:459 t:432 u:596 v:737 w:473 x:507 y:978 z:632
BALANCES a:776 b:1141 c:414 d:759 e:723 f:738 g:1468 h:671 i:511 j:1791 k:315 l:639 m:895 n:512 o:676 p:631 q:380 r:971 s:459 t:432 u:596 v:737 w:473 x:507 y:978 z:632
BALANCES a:776 b:1141 c:414 d:759 e:723 f:738 g:1468 h:671 i:511 j:1791 k:315 l:639 m:836 n:512 o:676 p:631 q:380 r:971 s:459 t:432 u:596 v:737 w:473 x:507 y:1037 z:632
BALANCES a:709 b:1141 c:414 d:759 e:723 f:738 g:1535 h:671 i:511 j:1791 k:315 l:639 m:836 n:512 o:676 p:631 q:380 r:971 s:459 t:432 u:596 v:737 w:473 x:507 y:1037 z:632
BALANCES a:709 b:1141 c:414 d:759 e:723 f:738 g:1541 h:671 i:511 j:1791 k:315 l:639 m:836 n:512 o:676 p:631 q:380 r:971 s:453 t:432 u:596 v:737 w:473 x:507 y:1037 z:632
BALANCES a:709 b:1141 c:414 d:900 e:723 f:738 g:1541 h:671 i:511 j:1791 k:315 l:639 m:836 n:512 o:676 p:631 q:380 r:830 s:453 t:432 u:596 v:737 w:473 x:507 y:1037 z:632
BALANCES a:709 b:1141 c:414 d:900 e:723 f:738 g:1541 h:671 i:511 j:1791 k:392 l:639 m:836 n:512 o:676 p:631 q:380 r:830 s:453 t:432 u:596 v:737 w:473 x:507 y:1037 z:632
BALANCES a:709 b:1140 c:414 d:900 e:724 f:738 g:1541 h:671 i:511 j:1791 k:392 l:639 m:836 n:512 o:676 p:631 q:380 r:830 s:453 t:432 u:596 v:737 w:473 x:507 y:1037 z:632
BALANCES a:709 b:1140 c:414 d:900 e:724 f:930 g:1541 h:671 i:511 j:1791 k:392 l:639 m:836 n:512 o:676 p:631 q:380 r:638 s:453 t:432 u:596 v:737 w:473 x:507 y:1037 z:632
BALANCES a:553 b:1140 c:414 d:900 e:724 f:930 g:1541 h:671 i:511 j:1791 k:392 l:639 m:992 n:512 o:676 p:631 q:380 r:638 s:453 t:432 u:596 v:737 w:473 x:507 y:1037 z:632
BALANCES a:553 b:1140 c:448 d:900 e:724 f:930 g:1541 h:671 i:511 j:1791 k:392 l:639 m:992 n:512 o:676 p:631 q:380 r:638 s:453 t:432 u:562 v:737 w:473 x:507 y:1037 z:632
BALANCES a:553 b:1158 c:448 d:900 e:724 f:930 g:1541 h:671 i:511 j:1791 k:392 l:639 m:992 n:512 o:676 p:631 q:380 r:638 s:453 t:432 u:562 v:737 w:473 x:507 y:1037 z:632
BALANCES a:553 b:1158 c:448 d:900 e:724 f:930 g:1541 h:671 i:511 j:1791 k:392 l:639 m:992 n:512 o:676 p:631 q:380 r:638 s:453 t:432 u:562 v:737 w:485 x:495 y:1037 z:632
BALANCES a:553 b:1158 c:448 d:900 e:724 f:930 g:1541 h:671 i:511 j:1791 k:392 l:639 m:985 n:512 o:683 p:631 q:380 r:638 s:453 t:432 u:562 v:737 w:485 x:495 y:1037 z:632
BALANCES a:553 b:1158 c:448 d:902 e:724 f:930 g:1541 h:671 i:511 j:1791 k:392 l:639 m:985 n:512 o:683 p:631 q:380 r:638 s:453 t:432 u:562 v:737 w:485 x:495 y:1037 z:630
BALANCES a:553 b:1158 c:448 d:902 e:724 f:930 g:1541 h:671 i:511 j:1791 k:328 l:639 m:985 n:512 o:683 p:631 q:380 r:638 s:453 t:432 u:562 v:737 w:485 x:495 y:1101 z:630
BALANCES a:553 b:1158 c:448 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:328 l:639 m:985 n:512 o:683 p:631 q:458 r:638 s:453 t:432 u:562 v:737 w:485 x:495 y:1101 z:630
BALANCES a:553 b:1158 c:448 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:328 l:639 m:985 n:512 o:682 p:631 q:458 r:639 s:453 t:432 u:562 v:737 w:485 x:495 y:1101 z:630
BALANCES a:553 b:1158 c:448 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:328 l:639 m:985 n:512 o:682 p:631 q:458 r:639 s:453 t:432 u:562 v:737 w:574 x:495 y:1101 z:630
BALANCES a:553 b:1158 c:448 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:394 l:639 m:985 n:512 o:682 p:631 q:458 r:639 s:453 t:432 u:562 v:737 w:574 x:495 y:1101 z:630
BALANCES a:553 b:1158 c:521 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:394 l:639 m:985 n:512 o:682 p:558 q:458 r:639 s:453 t:432 u:562 v:737 w:574 x:495 y:1101 z:630
BALANCES a:553 b:1158 c:520 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:394 l:639 m:986 n:512 o:682 p:558 q:458 r:639 s:453 t:432 u:562 v:737 w:574 x:495 y:1101 z:630
BALANCES a:553 b:1158 c:520 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:394 l:639 m:986 n:512 o:682 p:559 q:458 r:639 s:452 t:432 u:562 v:737 w:574 x:495 y:1101 z:630
BALANCES a:553 b:1154 c:520 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:394 l:639 m:990 n:512 o:682 p:559 q:458 r:639 s:452 t:432 u:562 v:737 w:574 x:495 y:1101 z:630
BALANCES a:553 b:1154 c:520 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:394 l:645 m:990 n:512 o:682 p:559 q:458 r:639 s:452 t:432 u:562 v:737 w:574 x:495 y:1101 z:624
BALANCES a:553 b:1154 c:474 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:394 l:645 m:990 n:512 o:682 p:559 q:458 r:639 s:452 t:432 u:562 v:737 w:574 x:495 y:1101 z:670
BALANCES a:506 b:1154 c:474 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:394 l:645 m:1037 n:512 o:682 p:559 q:458 r:639 s:452 t:432 u:562 v:737 w:574 x:495 y:1101 z:670
BALANCES a:506 b:1154 c:474 d:902 e:724 f:930 g:1541 h:671 i:433 j:1791 k:394 l:645 m:1037 n:512 o:682 p:559 q:458 r:639 s:452 t:432 u:562 v:737 w:574 x:495 y:1101 z:732
BALANCES a:506 b:1154 c:474 d:902 e:724 f:930 g:1541 h:671 i:433 j:1859 k:326 l:645 m:1037 n:512 o:682 p:559 q:458 r:639 s:452 t:432 u:562 v:737 w:574 x:495 y:1101 z:732
BALANCES a:506 b:1154 c:474 d:902 e:724 f:930 g:1541 h:671 i:433 j:1859 k:326 l:645 m:1037 n:460 o:682 p:611 q:458 r:639 s:452 t:432 u:562 v:737 w:574 x:495 y:1101 z:732
BALANCES a:506 b:1154 c:474 d:902 e:455 f:930 g:1541 h:671 i:433 j:2128 k:326 l:645 m:1037 n:460 o:682 p:611 q:458 r:639 s:452 t:432 u:562 v:737 w:574 x:495 y:1101 z:732
BALANCES a:506 b:1154 c:474 d:902 e:455 f:930 g:1541 h:671 i:433 j:2128 k:326 l:645 m:1037 n:460 o:682 p:611 q:458 r:639 s:452 t:432 u:562 v:796 w:574 x:495 y:1101 z:732
BALANCES a:506 b:1154 c:474 d:962 e:455 f:930 g:1541 h:671 i:433 j:2128 k:326 l:645 m:1037 n:460 o:682 p:611 q:458 r:639 s:452 t:432 u:562 v:796 w:574 x:495 y:1101 z:672
BALANCES a:506 b:1154 c:474 d:962 e:455 f:930 g:1541 h:671 i:433 j:2180 k:326 l:645 m:1037 n:460 o:630 p:611 q:458 r:639 s:452 t:432 u:562 v:796 w:574 x:495 y:1101 z:672
BALANCES a:517 b:1154 c:474 d:962 e:455 f:930 g:1541 h:671 i:433 j:2180 k:326 l:645 m:1037 n:460 o:630 p:611 q:458 r:639 s:452 t:432 u:562 v:796 w:574 x:495 y:1101 z:672
