BALANCES m:95
BALANCES m:95 w:25
BALANCES e:54 m:95 w:25
BALANCES e:54 m:95 o:45 w:25
BALANCES e:54 h:26 m:95 o:45 w:25
BALANCES e:54 h:26 m:95 o:112 w:25
BALANCES e:54 g:46 h:26 m:95 o:112 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 v:2 w:25
BALANCES e:10 g:46 h:26 m:95 o:156 v:2 w:14 y:11
BALANCES e:44 g:46 h:26 m:95 o:156 v:2 w:14 y:11
BALANCES e:44 g:46 h:3 m:95 o:179 v:2 w:14 y:11
BALANCES e:44 g:46 h:3 m:95 o:179 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:95 o:179 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:95 o:179 p:40 s:2 v:0 w:14 y:11
BALANCES b:89 e:44 g:46 h:3 m:27 o:179 p:40 s:70 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:3 m:27 o:179 p:40 s:70 t:61 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:18 m:27 o:179 p:25 s:70 t:61 v:0 w:14 y:11
BALANCES b:28 e:44 g:46 h:9 m:27 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:28 e:44 g:46 h:9 m:27 n:42 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:3 e:44 g:46 h:9 j:25 m:27 n:42 o:179 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES b:3 e:44 f:8 g:46 h:9 j:25 m:27 n:42 o:171 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:3 e:44 f:8 g:46 h:6 j:25 m:27 n:42 o:171 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:3 e:20 f:8 g:46 h:6 j:25 m:27 n:42 o:195 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:27 n:42 o:195 p:25 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:42 o:195 p:26 s:70 t:61 v:0 w:14 y:20
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:42 o:195 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:5 b:8 e:20 f:8 g:46 h:6 j:20 m:26 n:40 o:195 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:5 b:8 e:20 f:8 g:46 h:6 j:20 l:34 m:26 n:40 o:161 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:20 f:8 g:46 h:6 j:20 l:34 m:26 n:40 o:163 p:26 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:20 f:8 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:3 b:8 e:72 f:8 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:8 b:8 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:20 z:70
BALANCES a:16 b:8 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:3 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:36 s:70 t:61 u:3 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:35 s:70 t:61 u:4 v:0 w:14 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:163 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:12 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:4 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:40 o:212 p:26 q:35 s:70 t:61 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:26 q:35 s:70 t:61 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:26 q:35 s:70 t:146 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:74 q:35 s:70 t:146 u:53 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:212 p:74 q:35 s:70 t:146 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:35 s:70 t:146 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:107 z:70
BALANCES a:16 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:0 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:84 u:32 v:38 w:14 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:70
BALANCES a:88 b:75 c:21 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:8 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:6 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:38 w:13 x:29 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:18 j:20 k:8 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:88 b:75 c:21 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:63 o:295 p:74 q:97 s:70 t:85 u:32 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 j:20 k:44 l:34 m:26 n:65 o:295 p:74 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:0 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:5 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:62
BALANCES a:78 b:75 c:31 d:10 e:72 f:5 g:10 h:18 i:2 j:20 k:44 l:34 m:26 n:65 o:295 p:72 q:97 s:70 t:85 u:30 v:26 w:13 x:29 y:119 z:130
BALANCES a:900 b:1261 c:965 d:1390 e:2162 f:713 g:381 h:1450 i:942 j:1188 k:483 l:438 m:1199 n:1762 o:781 p:1057 q:1800 r:1442 s:1309 t:1573 u:2474 v:780 w:578 x:988 y:1644 z:822
BALANCES a:900 b:1261 c:965 d:1390 e:2162 f:713 g:381 h:1450 i:942 j:1188 k:538 l:438 m:1199 n:1762 o:781 p:1057 q:1800 r:1442 s:1309 t:1573 u:2474 v:780 w:578 x:988 y:1644 z:822
BALANCES a:900 b:1261 c:965 d:1448 e:2162 f:713 g:381 h:1450 i:942 j:1188 k:538 l:438 m:1199 n:1762 o:781 p:1057 q:1800 r:1442 s:1309 t:1573 u:2474 v:780 w:578 x:988 y:1644 z:822
BALANCES a:900 b:1261 c:965 d:1448 e:2162 f:713 g:381 h:1450 i:1022 j:1188 k:538 l:438 m:1199 n:1762 o:781 p:1057 q:1800 r:1442 s:1309 t:1573 u:2474 v:780 w:578 x:988 y:1644 z:822
BALANCES a:900 b:1106 c:965 d:1448 e:2162 f:868 g:381 h:1450 i:1022 j:1188 k:538 l:438 m:1199 n:1762 o:781 p:1057 q:1800 r:1442 s:1309 t:1573 u:2474 v:780 w:578 x:988 y:1644 z:822
BALANCES a:900 b:1106 c:965 d:1585 e:2162 f:868 g:381 h:1450 i:1022 j:1188 k:538 l:438 m:1199 n:1762 o:644 p:1057 q:1800 r:1442 s:1309 t:1573 u:2474 v:780 w:578 x:988 y:1644 z:822
BALANCES a:900 b:1106 c:965 d:1585 e:2162 f:868 g:381 h:1450 i:1022 j:1188 k:538 l:438 m:1199 n:1762 o:644 p:1057 q:1800 r:1442 s:1309 t:1568 u:2474 v:780 w:578 x:993 y:1644 z:822
BALANCES a:900 b:1106 c:965 d:1585 e:2162 f:868 g:381 h:1450 i:1022 j:1188 k:522 l:438 m:1199 n:1778 o:644 p:1057 q:1800 r:1442 s:1309 t:1568 u:2474 v:780 w:578 x:993 y:1644 z:822
BALANCES a:900 b:1221 c:965 d:1585 e:2162 f:868 g:381 h:1450 i:1022 j:1188 k:522 l:438 m:1199 n:1778 o:644 p:1057 q:1800 r:1442 s:1309 t:1568 u:2474 v:665 w:578 x:993 y:1644 z:822
BALANCES a:900 b:1221 c:965 d:1585 e:2162 f:868 g:381 h:1450 i:1022 j:1188 k:522 l:438 m:1199 n:1778 o:644 p:1057 q:1800 r:1442 s:1309 t:1568 u:2474 v:635 w:578 x:1023 y:1644 z:822
BALANCES a:900 b:1221 c:965 d:1585 e:2162 f:868 g:381 h:1450 i:1022 j:1156 k:522 l:470 m:1199 n:1778 o:644 p:1057 q:1800 r:1442 s:1309 t:1568 u:2474 v:635 w:578 x:1023 y:1644 z:822
BALANCES a:900 b:1099 c:965 d:1585 e:2284 f:868 g:381 h:1450 i:1022 j:1156 k:522 l:470 m:1199 n:1778 o:644 p:1057 q:1800 r:1442 s:1309 t:1568 u:2474 v:635 w:578 x:1023 y:1644 z:822
BALANCES a:900 b:1099 c:965 d:1585 e:2284 f:868 g:381 h:1449 i:1022 j:1156 k:522 l:470 m:1199 n:1778 o:644 p:1057 q:1800 r:1442 s:1309 t:1568 u:2475 v:635 w:578 x:1023 y:1644 z:822
BALANCES a:900 b:1099 c:965 d:1585 e:2284 f:680 g:381 h:1449 i:1022 j:1156 k:522 l:470 m:1387 n:1778 o:644 p:1057 q:1800 r:1442 s:1309 t:1568 u:2475 v:635 w:578 x:1023 y:1644 z:822
BALANCES a:900 b:1099 c:965 d:1585 e:2284 f:680 g:381 h:1449 i:1022 j:1156 k:522 l:470 m:1387 n:1778 o:644 p:1057 q:1800 r:1442 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:900 b:1099 c:965 d:1585 e:2284 f:680 g:381 h:1449 i:1022 j:1156 k:522 l:470 m:1387 n:1784 o:644 p:1057 q:1794 r:1442 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:900 b:1099 c:965 d:1585 e:2284 f:680 g:381 h:1449 i:1022 j:1156 k:551 l:470 m:1387 n:1784 o:644 p:1057 q:1794 r:1413 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:900 b:1099 c:965 d:1585 e:2284 f:680 g:381 h:1449 i:1022 j:1156 k:551 l:470 m:1387 n:1784 o:644 p:1057 q:1794 r:1463 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:900 b:1099 c:965 d:1585 e:2284 f:680 g:381 h:1449 i:1065 j:1156 k:551 l:470 m:1387 n:1784 o:644 p:1057 q:1794 r:1463 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:900 b:1099 c:965 d:1585 e:2284 f:678 g:383 h:1449 i:1065 j:1156 k:551 l:470 m:1387 n:1784 o:644 p:1057 q:1794 r:1463 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:900 b:1081 c:965 d:1585 e:2284 f:678 g:383 h:1449 i:1065 j:1156 k:551 l:470 m:1405 n:1784 o:644 p:1057 q:1794 r:1463 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:900 b:1081 c:965 d:1585 e:2284 f:677 g:383 h:1450 i:1065 j:1156 k:551 l:470 m:1405 n:1784 o:644 p:1057 q:1794 r:1463 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:1253 b:1081 c:965 d:1585 e:2284 f:677 g:383 h:1450 i:1065 j:1156 k:551 l:470 m:1405 n:1784 o:644 p:1057 q:1441 r:1463 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:1253 b:1081 c:965 d:1585 e:2284 f:677 g:383 h:1450 i:1142 j:1156 k:474 l:470 m:1405 n:1784 o:644 p:1057 q:1441 r:1463 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:1253 b:1439 c:965 d:1585 e:2284 f:677 g:383 h:1450 i:1142 j:1156 k:474 l:470 m:1047 n:1784 o:644 p:1057 q:1441 r:1463 s:1309 t:1568 u:2475 v:615 w:578 x:1043 y:1644 z:822
BALANCES a:1253 b:1439 c:965 d:1585 e:2284 f:793 g:383 h:1450 i:1142 j:1156 k:474 l:470 m:1047 n:1784 o:644 p:1057 q:1441 r:1463 s:1309 t:1568 u:2475 v:615 w:462 x:1043 y:1644 z:822
BALANCES a:1253 b:1439 c:965 d:1585 e:2284 f:793 g:383 h:1450 i:1142 j:1156 k:474 l:470 m:1047 n:1857 o:571 p:1057 q:1441 r:1463 s:1309 t:1568 u:2475 v:615 w:462 x:1043 y:1644 z:822
BALANCES a:1291 b:1439 c:965 d:1585 e:2284 f:755 g:383 h:1450 i:1142 j:1156 k:474 l:470 m:1047 n:1857 o:571 p:1057 q:1441 r:1463 s:1309 t:1568 u:2475 v:615 w:462 x:1043 y:1644 z:822
BALANCES a:1291 b:1439 c:1000 d:1585 e:2284 f:755 g:383 h:1450 i:1142 j:1156 k:474 l:470 m:1047 n:1857 o:571 p:1057 q:1441 r:1463 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:822
BALANCES a:1291 b:1439 c:1000 d:1585 e:2284 f:755 g:383 h:1450 i:1040 j:1258 k:474 l:470 m:1047 n:1857 o:571 p:1057 q:1441 r:1463 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:822
BALANCES a:1291 b:1439 c:1000 d:1585 e:2284 f:755 g:383 h:1450 i:1040 j:1258 k:474 l:470 m:870 n:1857 o:571 p:1057 q:1441 r:1640 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:822
BALANCES a:1291 b:1439 c:1000 d:1419 e:2284 f:755 g:383 h:1450 i:1040 j:1424 k:474 l:470 m:870 n:1857 o:571 p:1057 q:1441 r:1640 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:822
BALANCES a:1291 b:1390 c:1000 d:1419 e:2284 f:804 g:383 h:1450 i:1040 j:1424 k:474 l:470 m:870 n:1857 o:571 p:1057 q:1441 r:1640 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:822
BALANCES a:1291 b:1390 c:1000 d:1419 e:2284 f:804 g:383 h:1450 i:1040 j:1424 k:474 l:470 m:870 n:1822 o:571 p:1057 q:1476 r:1640 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:822
BALANCES a:1291 b:1390 c:1000 d:1419 e:2284 f:804 g:383 h:1450 i:1040 j:1424 k:474 l:473 m:870 n:1822 o:571 p:1054 q:1476 r:1640 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:822
BALANCES a:1291 b:1391 c:1000 d:1419 e:2284 f:804 g:382 h:1450 i:1040 j:1424 k:474 l:473 m:870 n:1822 o:571 p:1054 q:1476 r:1640 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:822
BALANCES a:1291 b:1391 c:1000 d:1419 e:2284 f:804 g:382 h:1450 i:1040 j:1425 k:474 l:472 m:870 n:1822 o:571 p:1054 q:1476 r:1640 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:822
BALANCES a:1291 b:1391 c:1000 d:1419 e:2284 f:804 g:382 h:1450 i:1040 j:1425 k:474 l:472 m:870 n:1822 o:571 p:1054 q:1476 r:1606 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:856
BALANCES a:1291 b:1391 c:1000 d:1419 e:2284 f:804 g:382 h:1450 i:954 j:1425 k:474 l:472 m:870 n:1822 o:657 p:1054 q:1476 r:1606 s:1309 t:1568 u:2475 v:615 w:462 x:1008 y:1644 z:856
BALANCES a:1687 b:1391 c:1000 d:1419 e:2284 f:804 g:382 h:1450 i:954 j:1425 k:474 l:472 m:870 n:1822 o:657 p:1054 q:1476 r:1606 s:1309 t:1172 u:2475 v:615 w:462 x:1008 y:1644 z:856
BALANCES a:1687 b:1391 c:1000 d:1419 e:2284 f:687 g:382 h:1450 i:954 j:1425 k:474 l:472 m:870 n:1822 o:657 p:1054 q:1593 r:1606 s:1309 t:1172 u:2475 v:615 w:462 x:1008 y:1644 z:856
BALANCES a:1687 b:1391 c:1000 d:1419 e:2284 f:687 g:382 h:1450 i:954 j:1517 k:474 l:472 m:870 n:1822 o:657 p:962 q:1593 r:1606 s:1309 t:1172 u:2475 v:615 w:462 x:1008 y:1644 z:856
BALANCES a:1687 b:1391 c:1000 d:1452 e:2284 f:687 g:382 h:1450 i:954 j:1517 k:474 l:472 m:870 n:1822 o:657 p:962 q:1593 r:1606 s:1309 t:1172 u:2475 v:615 w:462 x:1008 y:1644 z:856
BALANCES a:1687 b:1391 c:1000 d:1452 e:2284 f:687 g:382 h:1450 i:954 j:1517 k:474 l:472 m:870 n:1822 o:657 p:962 q:1593 r:1606 s:1309 t:1219 u:2475 v:615 w:462 x:1008 y:1597 z:856
BALANCES a:1687 b:1391 c:1000 d:1452 e:2284 f:702 g:367 h:1450 i:954 j:1517 k:474 l:472 m:870 n:1822 o:657 p:962 q:1593 r:1606 s:1309 t:1219 u:2475 v:615 w:462 x:1008 y:1597 z:856
BALANCES a:1687 b:1391 c:1000 d:1452 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:414 l:472 m:870 n:1822 o:657 p:962 q:1593 r:1606 s:1309 t:1219 u:2475 v:615 w:462 x:1008 y:1597 z:856
BALANCES a:1687 b:1391 c:1000 d:1452 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:437 l:472 m:870 n:1822 o:657 p:962 q:1593 r:1606 s:1309 t:1219 u:2475 v:592 w:462 x:1008 y:1597 z:856
BALANCES a:1687 b:1391 c:1261 d:1452 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1606 s:1309 t:1219 u:2475 v:592 w:462 x:1008 y:1597 z:856
BALANCES a:1687 b:1391 c:1261 d:1463 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1606 s:1298 t:1219 u:2475 v:592 w:462 x:1008 y:1597 z:856
BALANCES a:1687 b:1391 c:1261 d:1461 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1606 s:1298 t:1219 u:2477 v:592 w:462 x:1008 y:1597 z:856
BALANCES a:1687 b:1391 c:1261 d:1461 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1298 t:1219 u:2477 v:592 w:462 x:1008 y:1623 z:856
BALANCES a:1687 b:1391 c:1261 d:1461 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1298 t:1219 u:2477 v:592 w:462 x:1008 y:1506 z:973
BALANCES a:1687 b:1310 c:1261 d:1461 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1298 t:1219 u:2477 v:592 w:462 x:1008 y:1587 z:973
BALANCES a:1687 b:1310 c:1032 d:1461 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1298 t:1219 u:2477 v:592 w:462 x:1008 y:1587 z:1202
BALANCES a:1687 b:1310 c:1077 d:1461 e:2284 f:762 g:367 h:1450 i:954 j:1517 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1298 t:1219 u:2477 v:592 w:462 x:1008 y:1587 z:1202
BALANCES a:1687 b:1310 c:1077 d:1461 e:2284 f:678 g:367 h:1450 i:954 j:1601 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1298 t:1219 u:2477 v:592 w:462 x:1008 y:1587 z:1202
BALANCES a:1687 b:1310 c:1077 d:1461 e:2284 f:678 g:367 h:1450 i:954 j:1601 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1297 t:1220 u:2477 v:592 w:462 x:1008 y:1587 z:1202
BALANCES a:1687 b:1310 c:1077 d:1640 e:2105 f:678 g:367 h:1450 i:954 j:1601 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1297 t:1220 u:2477 v:592 w:462 x:1008 y:1587 z:1202
BALANCES a:1687 b:1310 c:1513 d:1640 e:2105 f:678 g:367 h:1450 i:954 j:1601 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1297 t:784 u:2477 v:592 w:462 x:1008 y:1587 z:1202
BALANCES a:1687 b:1310 c:1513 d:1640 e:2105 f:678 g:367 h:1450 i:954 j:1601 k:437 l:472 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1297 t:610 u:2477 v:592 w:636 x:1008 y:1587 z:1202
BALANCES a:1687 b:1310 c:1513 d:1640 e:2105 f:678 g:367 h:1450 i:954 j:1601 k:437 l:456 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1297 t:626 u:2477 v:592 w:636 x:1008 y:1587 z:1202
BALANCES a:1687 b:1310 c:1514 d:1640 e:2105 f:678 g:367 h:1450 i:954 j:1601 k:437 l:455 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1297 t:626 u:2477 v:592 w:636 x:1008 y:1587 z:1202
BALANCES a:1687 b:1310 c:1514 d:1640 e:2105 f:644 g:367 h:1450 i:954 j:1601 k:437 l:455 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1297 t:626 u:2477 v:592 w:636 x:1008 y:1587 z:1236
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:644 g:367 h:1450 i:954 j:1601 k:437 l:455 m:870 n:1822 o:657 p:962 q:1332 r:1580 s:1297 t:654 u:2477 v:592 w:636 x:1008 y:1587 z:1236
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:644 g:367 h:1450 i:954 j:1601 k:437 l:455 m:870 n:1822 o:657 p:962 q:1333 r:1580 s:1297 t:654 u:2477 v:592 w:636 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:644 g:367 h:1450 i:954 j:1500 k:437 l:455 m:870 n:1923 o:657 p:962 q:1333 r:1580 s:1297 t:654 u:2477 v:592 w:636 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:652 g:367 h:1450 i:954 j:1500 k:437 l:455 m:870 n:1923 o:657 p:962 q:1333 r:1580 s:1297 t:654 u:2477 v:592 w:636 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:652 g:367 h:1450 i:954 j:1349 k:437 l:455 m:870 n:1923 o:657 p:962 q:1333 r:1580 s:1297 t:654 u:2477 v:743 w:636 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:652 g:367 h:1450 i:884 j:1349 k:437 l:455 m:870 n:1923 o:657 p:1032 q:1333 r:1580 s:1297 t:654 u:2477 v:743 w:636 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:652 g:367 h:1450 i:884 j:1349 k:437 l:455 m:870 n:1923 o:657 p:1032 q:1333 r:1580 s:1367 t:584 u:2477 v:743 w:636 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:652 g:367 h:1450 i:884 j:1349 k:437 l:455 m:870 n:1923 o:743 p:1032 q:1333 r:1580 s:1367 t:498 u:2477 v:743 w:636 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:652 g:367 h:1450 i:884 j:1349 k:437 l:455 m:870 n:1923 o:743 p:1032 q:1353 r:1580 s:1367 t:498 u:2477 v:743 w:616 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1514 d:1612 e:2105 f:652 g:367 h:1450 i:884 j:1349 k:414 l:455 m:870 n:1923 o:766 p:1032 q:1353 r:1580 s:1367 t:498 u:2477 v:743 w:616 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1523 d:1612 e:2105 f:643 g:367 h:1450 i:884 j:1349 k:414 l:455 m:870 n:1923 o:766 p:1032 q:1353 r:1580 s:1367 t:498 u:2477 v:743 w:616 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1523 d:1612 e:2105 f:643 g:367 h:1450 i:884 j:1349 k:414 l:455 m:836 n:1957 o:766 p:1032 q:1353 r:1580 s:1367 t:498 u:2477 v:743 w:616 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1523 d:1619 e:2105 f:643 g:367 h:1450 i:877 j:1349 k:414 l:455 m:836 n:1957 o:766 p:1032 q:1353 r:1580 s:1367 t:498 u:2477 v:743 w:616 x:1008 y:1587 z:1235
BALANCES a:1687 b:1310 c:1523 d:1619 e:2105 f:643 g:367 h:1450 i:796 j:1349 k:414 l:455 m:836 n:1957 o:766 p:1032 q:1353 r:1580 s:1367 t:498 u:2477 v:824 w:616 x:1008 y:1587 z:1235
